x,y,forcing,solution,residual
2.5034566458293663,0,-0.48189919009761445,0.023096988312782174,3.5698660694194473e-10
2.5280003384355365,0,-0.51619504598026911,0.024519632010080773,-2.7054958273708962e-10
2.5525440310417071,0,-0.5139860464706858,0.025000000000000015,3.4792169145703156e-12
2.5770877236478773,0,-0.5035857105951681,0.024519632010080773,1.7184886846877134e-10
2.6016314162540475,0,-0.50272599998455259,0.023096988312782188,-2.4170221379904433e-10
2.6261751088602177,0,-0.50582392029117562,0.020786740307563653,-2.6356128390858657e-10
2.6507188014663878,0,-0.48661221708459823,0.017677669529663733,3.0373592529997495e-11
2.675262494072558,0,-0.41546607211114223,0.013889255825490117,4.4915032804127009e-10
2.6998061866787286,0,-0.28139563778051635,0.0095670858091272456,-3.9837522169960948e-11
2.7243498792848988,0,-0.10499473477301338,0.0048772580504032144,-1.2617693001537589e-10
2.748893571891069,0,0.066790206775874994,2.7438340801575844e-17,-1.126846393972869e-10
2.7734372644972392,0,0.18271652722004883,-0.0048772580504031658,-2.3886703726105907e-10
2.7979809571034093,0,0.21439719633389287,-0.0095670858091271901,-2.9315877503321985e-10
2.8225246497095799,0,0.17281875190984985,-0.013889255825490068,2.7253155288065045e-10
2.8470683423157501,0,0.10363685441773618,-0.017677669529663684,-5.5961679734650716e-11
2.8716120349219203,0,0.06242031006475332,-0.020786740307563622,2.5259153102474841e-10
2.8961557275280905,0,0.082841233348130788,-0.023096988312782157,-1.1028203350527122e-10
2.9206994201342606,0,0.15578819105265349,-0.024519632010080755,-5.8464982854999903e-11
2.9452431127404308,0,0.23224163019841057,-0.025000000000000001,-4.987684432133932e-10
2.9697868053466014,0,0.24991588631357112,-0.024519632010080762,-1.9822035679517569e-10
2.9943304979527716,0,0.17008521389623341,-0.023096988312782171,2.3521920522462381e-10
3.0188741905589418,0,0.0043531766774704828,-0.020786740307563646,-2.6225777105537418e-10
3.043417883165112,0,-0.18451879692768008,-0.017677669529663723,8.1936513129932109e-11
3.0679615757712821,0,-0.31017142409168924,-0.013889255825490108,2.8063162904601313e-11
3.0925052683774528,0,-0.30559080283406359,-0.0095670858091272369,-2.2785340281217259e-10
